median_individual_rhat,proportion_below_1.10,proportion_below_1.20,maximum_individual_rhat,global_rhat,bulk_ess,tail_ess,brier_score,allocation
1.0182645311606766,0.9872962100359941,1,1.1593787017744148,0.9999072214830309,19312.947407949272,25766.275524173885,0.1792954968472967,four_chains
1.0227941030455923,0.9974592420071988,1,1.1247469852333405,1.0002938825434309,18706.711295152134,25645.586147911672,0.17973818620533696,eight_chains
1.0338068213273621,0.9610417107770485,1,1.1927477587436248,1.0002685984253417,18681.23726297624,25791.984843462822,0.17939545620385716,twelve_chains
