obs_index,rhat
1,1.0057026464303147
2,1.0122174303988938
3,1.0027848037674683
4,1.0055520948230614
5,1.0038527662575576
6,1.0063442459269736
7,1.0148129907172858
8,1.0056295970969211
9,1.004784287187443
10,1.0021160282752997
11,1.0006679318697784
12,1.0341999349564892
13,1.0230271690730488
14,1.017326774966865
15,1.0235843218821579
16,1.0009562435211827
17,1.022905501380873
18,1.004151591458649
19,1.00501084310268
20,1.0031581700300392
21,1.0069013803460916
22,1.006185654750217
23,1.0043852221006915
24,1.0034730968524812
25,1.006805195336903
26,1.009787649219882
27,1.0133925632420409
28,1.0127573027785812
29,1.0035232692566125
30,1.0079527458393107
31,1.0128544155436692
32,1.0011229399958783
33,1.0114180696456914
34,1.0060725887293627
35,1.0047727857317565
36,1.0091317696605013
37,1.0169637123439121
38,1.0067415702160425
39,1.003879420975456
40,1.027022963342571
41,1.011878774106995
42,1.0058154483462756
43,1.0021841451814768
44,1.0593551817057854
45,1.0219570623771919
46,1.0075952513086797
47,1.0194194706810862
48,1.003004126221518
49,1.0237716009225288
50,1.007175316529723
51,1.0020491080837395
52,1.0207621509289122
53,1.00394328440649
54,1.0049218612836721
55,1.0041121741543972
56,1.0057026464303147
57,1.0083581910797692
58,1.005222941541779
59,1.005539351776783
60,1.007042448089861
61,1.0011229399958783
62,1.0060009754452186
63,1.0245131880739455
64,1.0099689278156163
65,1.003213835615197
66,1.0076013766750245
67,1.0132235111424992
68,1.003024784678734
69,1.0084521543925693
70,1.0207630012181785
71,1.0293942144553485
72,1.0077094122205825
73,1.0086091938030277
74,1.0118075539056353
75,1.0056048948501113
76,1.0170467163643202
77,1.0014419190849133
78,1.0092570544462607
79,1.1815030434609675
80,1.010970180927948
81,1.00297491431086
82,1.0179221530764284
83,1.0226686287920606
84,1.009694330981726
85,1.0160511363453624
86,1.0061088357675096
87,1.0040355772294147
88,1.0021991470898313
89,1.00610865763444
90,1.006113723193772
91,1.0091728649093819
92,1.0005918685926423
93,1.004798453430429
94,1.0237716009225288
95,1.0127110149841525
96,1.0091068385570483
97,1.0040060347925615
98,1.004619599713984
99,1.0016339996264105
100,1.008607719454342
101,1.0214155950089507
102,1.0448954989367254
103,1.003865884141483
104,1.0006824576093918
105,1.0085877593086554
106,1.0196742256085092
107,1.4218389229214996
108,1.0270564238884647
109,1.0057729875347616
110,1.015334053823149
111,1.0019460913827238
112,1.0143487431748401
113,1.0099089858861738
114,1.0174853989700654
115,1.027022963342571
116,1.0148129907172858
117,1.0083873984585914
118,1.0155414175197932
119,1.009155950364744
120,1.012099714540215
121,1.007175107925567
122,1.0070839262854867
123,1.2094833393175357
124,1.0040060347925615
125,1.0142120942727801
126,1.0084521543925693
127,1.022235367621827
128,1.0047775357996216
129,1.0067870141267623
130,1.0013170254306674
131,1.0083581910797692
132,1.0023987512948092
133,1.0051019867642814
134,1.0058121507762179
135,1.0312849486637135
136,1.0162954035331213
137,1.0030482441794066
138,1.002626334305557
139,1.0192264153984263
140,1.0085506475858907
141,1.0060725887293627
142,1.0197231896465655
143,1.0088376309155054
144,1.0219570623771919
145,1.0030313117897534
146,1.0201709701602424
147,1.0098421002226736
148,1.0379346006748702
149,1.0143487431748401
150,1.0074632419452352
151,1.0240221930239768
152,1.0116556855916343
153,1.0085877593086554
154,1.0140760173634569
155,1.0037688060457775
156,1.004411489010325
157,1.0030746052051251
158,1.0016043297215584
159,1.0218314248538174
160,1.006902366514318
161,1.0047775357996216
162,1.00842023042291
163,1.002233747075982
164,1.015334053823149
165,1.0102801702758684
166,1.0155414175197932
167,1.0116443534243653
168,1.001096736684974
169,1.020917662511334
170,1.0163913519496577
171,1.004754034991107
172,1.0058475463906869
173,1.0007578226304628
174,1.0024228817134706
175,1.0125181373391536
176,1.009259892077504
177,1.0061580007024564
178,1.3068304242107407
179,1.0096079086273972
180,1.0016043297215584
181,1.0064739875517117
