obs_index,rhat
1,1.0078707855819595
2,1.0156491212046672
3,1.0163414766466097
4,1.027005472950308
5,1.011379747320511
6,1.0283469057253134
7,1.0219912727033118
8,1.026970593641479
9,1.0238504950150145
10,1.0326181254272804
11,1.0096192890950653
12,1.010131305791675
13,1.013026298716771
14,1.0104204174399714
15,1.0234045007656072
16,1.011264343394639
17,1.0139095058484433
18,1.048294807259286
19,1.0371375100542795
20,1.01631397372421
21,1.012218171448208
22,1.0252224260515101
23,1.0344527588867791
24,1.0276164618838046
25,1.0100437927757118
26,1.0106580370357654
27,1.0294667083661744
28,1.0121061447904316
29,1.004109894245627
30,1.0128780562648472
31,1.0041802255826724
32,1.021049394494669
33,1.0327862885443608
34,1.0048764393941896
35,1.0141269925304948
36,1.012345058341531
37,1.0269794592119201
38,1.0305715789973902
39,1.0449382988445242
40,1.0090598800646644
41,1.0208916789689377
42,1.0463112379755977
43,1.049267195702965
44,1.0092586801966177
45,1.0145174105355839
46,1.0384553650052861
47,1.0272894118638718
48,1.0202780607334032
49,1.0416769642157861
50,1.0216208305890409
51,1.0450487946281823
52,1.0261776739573332
53,1.0365545698491967
54,1.0047146446528596
55,1.0277403264097593
56,1.0143085043871294
57,1.020900239588034
58,1.0080068063357281
59,1.0136966204395057
60,1.0327862885443608
61,1.0194744731488332
62,1.011379747320511
63,1.0198663435137743
64,1.022206298794491
65,1.0009734601421112
66,1.00837343885658
67,1.0300908505812003
68,1.0168710613029301
69,1.0163732972879556
70,1.0085922857978409
71,1.0228099472529344
72,1.0045529463622946
73,1.026301461102809
74,1.0213238972607894
75,1.0247108092119026
76,1.0469064058905853
77,1.0167471701275779
78,1.0070956208548865
79,1.0102905820221648
80,1.0153483520381719
81,1.0260275977652125
82,1.0081418848438757
83,1.0124352060369977
84,1.0149087399627903
85,1.0202780607334032
86,1.0215247109084649
87,1.0110549894974215
88,1.0167855061075208
89,1.0208916789689377
90,1.0231678881220196
91,1.004360468662189
92,1.01830653073643
93,1.0128151541600585
94,1.0046363067793704
95,1.0040276123607088
96,1.015833552262049
97,1.022206298794491
98,1.0144797111235693
99,1.0044217697698976
100,1.0384553650052861
101,1.024618459829601
102,1.0047146446528596
103,1.0171892237470697
104,1.0242510762440296
105,1.0055762916861362
106,1.0396363071415167
107,1.0188985617853143
108,1.0108286949345837
109,1.012399059830636
110,1.0063462434879604
111,1.0302797495713898
112,1.0148165793183357
113,1.0146614981966025
114,1.0304592033670013
115,1.0254247170730935
116,1.0046363067793704
117,1.0177978620350392
118,1.0174105758273642
119,1.0077775806946
120,1.0221564565843742
121,1.0486669815829945
122,1.026770525283477
123,1.0028528086911421
124,1.0145394258459492
125,1.0055386894123859
126,1.0327080586757522
127,1.0109154463787944
128,1.0062304945904275
129,1.0071293953821623
130,1.0104593260185974
131,1.0088640143088348
132,1.012634741809882
133,1.0154755359541363
134,1.0354512358489356
135,1.016834839864963
136,1.0114820632631316
137,1.0114721457962046
138,1.020344743364216
139,1.00986636696779
140,1.013654540020922
141,1.0118032444143907
142,1.01781316043021
143,1.0145898215045064
144,1.0107099577837033
145,1.059665090615395
146,1.011190807871241
147,1.023613979208941
148,1.0158744477676473
149,1.0096192890950653
150,1.0173902937242738
151,1.0089432962433775
152,1.008247194272773
153,1.0538872198039457
154,1.026499385576301
155,1.0252224260515101
156,1.0183246728119932
157,1.056609700652267
158,1.015801445712869
159,1.0079448736574428
160,1.0117647957702876
161,1.012634741809882
162,1.0161614532194074
163,1.015758286529921
164,1.012046065963836
165,1.0092972806073637
166,1.0138081100337974
167,1.0135671281148821
168,1.0284118454363522
169,1.0240059890494395
170,1.0050843043971034
171,1.0050127802264297
172,1.0224820642321701
173,1.0234588178470003
174,1.0163414766466097
175,1.0269481006306929
176,1.026652042809659
177,1.0009734601421112
178,1.0143085043871294
179,1.0296369911641021
180,1.0222061341786017
181,1.0138252856178827
182,1.0213238972607894
183,1.0103361266416242
184,1.0095514281514124
185,1.0113134643755817
186,1.0300908505812003
187,1.0118777192720796
188,1.0026416972930816
189,1.0131337378621954
190,1.0189020884132616
191,1.0200344415403153
192,1.0300908505812003
193,1.01830653073643
194,1.0241726520072238
195,1.0009734601421112
196,1.0458708246478088
197,1.0121857170413624
198,1.0194509719284435
199,1.0149087399627903
200,1.0045341822148606
201,1.0075668965179525
202,1.0059630695230684
203,1.0253732141565832
204,1.00845099596924
205,1.0202780607334032
206,1.0076879502689917
207,1.0074391667258418
208,1.0088640143088348
209,1.0224870439286065
210,1.0382117332438523
211,1.0269956263707498
212,1.0261889537098212
213,1.0117120568526574
214,1.0125377166080636
215,1.0258961844429402
216,1.015633243709329
217,1.0199100523332256
218,1.0122789382659296
219,1.0142462461587787
220,1.0106385516091276
221,1.0416197500743238
222,1.0158477864227018
223,1.0083107774684776
224,1.0277475107217502
225,1.0109337777608254
226,1.0254333398333961
227,1.0327862885443608
228,1.0152177259898185
229,1.0061883309562056
230,1.0101480781274321
231,1.0146242256877775
232,1.032370954042438
233,1.0260275977652125
234,1.0109034006422526
235,1.0055386894123859
