obs_index,rhat
620,1.2249350671675414
621,1.2620428624124127
622,1.7862201017347554
623,1.3638032422480937
624,1.320007771045236
625,1.2110890281722282
626,1.147992561495193
627,1.084416913673557
628,1.4364962264493328
629,1.119044816830234
630,1.1504242575139194
631,1.154379390342931
632,1.1715881040652865
633,1.2212278323293324
634,1.2426446604406738
635,1.5999491956388527
636,1.4297536070423063
637,1.1915729474446877
638,1.2504503731390488
639,1.301620388647447
640,1.093705437604451
641,1.2918675881977508
642,1.3566336142490634
643,1.5103378653082553
644,1.22966371755757
645,1.098554240186225
646,1.2810369217691797
647,1.6318894586193609
648,1.189334226631403
649,1.2584768558830108
650,1.3432536536352957
651,1.2800266487320209
652,1.357605143947594
653,1.2147349896298771
654,1.0616002217664762
655,1.4539925653718917
656,1.1388034609296303
657,1.2034062252160702
658,1.0436708830933676
659,1.220180719370915
660,1.1912767555388641
661,1.0291722238222225
662,1.148900808871201
663,1.404536371702734
664,1.1828499139251771
665,1.2367866403821481
666,1.4097791056375804
667,1.3047309866338526
668,1.1219410901024196
669,1.3673098818279066
670,1.4012106865143379
671,1.292047670535012
672,1.3476209056496316
673,1.2459066931959089
674,1.303924313144703
675,1.7371084170659346
676,1.1155896019763227
677,1.5140568395817562
678,1.2899558072008095
679,1.0664753109224347
680,1.0945578010587962
681,1.184174366446481
682,1.2524622810144368
683,1.605940661419552
684,1.3442157534735166
685,1.2222914194364098
686,1.2238682690674445
687,1.837996858872826
688,1.4024601137195973
689,1.1510020068475932
690,1.3601883419275127
691,1.1798331297794644
692,1.1972528752783127
693,1.3537554628364061
694,1.2292584758365592
695,1.356384932014639
696,1.4321328005829732
697,1.2832283010453744
698,1.2832283010453744
699,1.3241725103867803
700,1.3738640029339098
701,1.0806955286700979
702,1.4683495080639326
703,1.2644704825978625
704,1.1495680458091104
705,1.2608944741717625
706,1.220935920074051
707,1.3634976767341358
708,1.2270100823888845
709,1.1554093186462577
710,1.1771635124358608
711,1.2922279333732265
712,1.1246735777226489
713,1.189334226631403
714,1.2861531218823192
715,1.2313613811307171
716,1.4121607131964289
717,1.319169335545717
718,1.6740400993290334
